period,lat,lon,expected_annual_exposure_to_hurricane_force_winds
2008_2018,40.697269,-74.6520087690425,0.0121877728658597
2008_2018,40.697269,-74.6207587690425,0.0125380639191597
2008_2018,40.697269,-74.5895087690425,0.0126015378737052
2008_2018,40.697269,-74.5582587690425,0.0126650118282506
2008_2018,40.697269,-74.5270087690425,0.0127284857827961
2008_2018,40.697269,-74.4957587690425,0.0128119262867365
2008_2018,40.697269,-74.4645087690425,0.0130225166503729
2008_2018,40.697269,-74.4332587690425,0.0132331070140092
2008_2018,40.697269,-74.4020087690425,0.0134436973776456
2008_2018,40.697269,-74.3707587690425,0.0136693474733205
2008_2018,40.697269,-74.3395087690425,0.0139909001096842
2008_2018,40.697269,-74.3082587690425,0.0143124527460478
2008_2018,40.697269,-74.2770087690425,0.0146340053824115
2008_2018,40.697269,-74.2457587690425,0.0149449189819119
2008_2018,40.697269,-74.2145087690425,0.0151880816637301
2008_2018,40.697269,-74.1832587690425,0.0154312443455482
2008_2018,40.697269,-74.1520087690425,0.0156744070273664
2008_2018,40.697269,-74.1207587690425,0.0159449935394012
2008_2018,40.697269,-74.0895087690425,0.0163902189484921
2008_2018,40.697269,-74.0582587690425,0.016835444357583
2008_2018,40.728519,-75.1832587690425,0.00674453293513632
2008_2018,40.728519,-75.1520087690425,0.00692803407149996
2008_2018,40.728519,-75.1207587690425,0.00713401925941901
2008_2018,40.728519,-75.0895087690425,0.00748318612305537
2008_2018,40.728519,-75.0582587690425,0.00783235298669173
2008_2018,40.728519,-75.0270087690425,0.0081815198503281
2008_2018,40.728519,-74.9957587690425,0.0085196977369906
2008_2018,40.728519,-74.9645087690425,0.0087878962369906
2008_2018,40.728519,-74.9332587690425,0.0090560947369906
2008_2018,40.728519,-74.9020087690425,0.00932429323699061
2008_2018,40.728519,-74.8707587690425,0.00959522666161484
2008_2018,40.728519,-74.8395087690425,0.00988357647979666
2008_2018,40.728519,-74.8082587690425,0.0101719262979785
2008_2018,40.728519,-74.7770087690425,0.0104602761161603
2008_2018,40.728519,-74.7457587690425,0.010763338058176
2008_2018,40.728519,-74.7145087690425,0.0111600889218123
2008_2018,40.728519,-74.6832587690425,0.0115568397854487
2008_2018,40.728519,-74.6520087690425,0.011953590649085
2008_2018,40.728519,-74.6207587690425,0.0123018320588744
2008_2018,40.728519,-74.5895087690425,0.0123411582861471
2008_2018,40.728519,-74.5582587690425,0.0123804845134198
2008_2018,40.728519,-74.5270087690425,0.0124198107406926
2008_2018,40.728519,-74.4957587690425,0.0124924055599088
2008_2018,40.728519,-74.4645087690425,0.0127768595599088
2008_2018,40.728519,-74.4332587690425,0.0130613135599088
2008_2018,40.728519,-74.4020087690425,0.0133457675599088
2008_2018,40.728519,-74.3707587690425,0.0136317864661735
2008_2018,40.728519,-74.3395087690425,0.013927770920719
2008_2018,40.728519,-74.3082587690425,0.0142237553752644
2008_2018,40.728519,-74.2770087690425,0.0145197398298099
2008_2018,40.728519,-74.2457587690425,0.0148068202965202
2008_2018,40.728519,-74.2145087690425,0.0150371988874293
2008_2018,40.728519,-74.1832587690425,0.0152675774783384
2008_2018,40.728519,-74.1520087690425,0.0154979560692475
2008_2018,40.728519,-74.1207587690425,0.0157596141548799
2008_2018,40.728519,-74.0895087690425,0.0162204645639708
2008_2018,40.728519,-74.0582587690425,0.0166813149730617
2008_2018,40.728519,-74.0270087690425,0.0171421653821526
2008_2018,40.759769,-75.1520087690425,0.00681044435301503
2008_2018,40.759769,-75.1207587690425,0.00699746367100925
2008_2018,40.759769,-75.0895087690425,0.00734254089828198
2008_2018,40.759769,-75.0582587690425,0.0076876181255547
2008_2018,40.759769,-75.0270087690425,0.00803269535282743
2008_2018,40.759769,-74.9957587690425,0.00836767659970234
2008_2018,40.759769,-74.9645087690425,0.00863836519061143
2008_2018,40.759769,-74.9332587690425,0.00890905378152052
2008_2018,40.759769,-74.9020087690425,0.00917974237242961
2008_2018,40.759769,-74.8707587690425,0.00944938180926561
2008_2018,40.759769,-74.8395087690425,0.00971234008199288
2008_2018,40.759769,-74.8082587690425,0.00997529835472015
2008_2018,40.759769,-74.7770087690425,0.0102382566274474
2008_2018,40.759769,-74.7457587690425,0.0105178182305337
2008_2018,40.759769,-74.7145087690425,0.0109031122305337
2008_2018,40.759769,-74.6832587690425,0.0112884062305337
2008_2018,40.759769,-74.6520087690425,0.0116737002305337
2008_2018,40.759769,-74.6207587690425,0.0120115345970186
2008_2018,40.759769,-74.5895087690425,0.0120471391879276
2008_2018,40.759769,-74.5582587690425,0.0120827437788367
2008_2018,40.759769,-74.5270087690425,0.0121183483697458
2008_2018,40.759769,-74.4957587690425,0.0121937738503541
2008_2018,40.759769,-74.4645087690425,0.0125227844867178
2008_2018,40.759769,-74.4332587690425,0.0128517951230814
2008_2018,40.759769,-74.4020087690425,0.013180805759445
2008_2018,40.759769,-74.3707587690425,0.0135047567522494
2008_2018,40.759769,-74.3395087690425,0.0137964872067948
2008_2018,40.759769,-74.3082587690425,0.0140882176613403
2008_2018,40.759769,-74.2770087690425,0.0143799481158857
2008_2018,40.759769,-74.2457587690425,0.0146619182117483
2008_2018,40.759769,-74.2145087690425,0.014881732939021
2008_2018,40.759769,-74.1832587690425,0.0151015476662937
2008_2018,40.759769,-74.1520087690425,0.0153213623935665
2008_2018,40.759769,-74.1207587690425,0.0155714307682103
2008_2018,40.759769,-74.0895087690425,0.0160141587227557
2008_2018,40.759769,-74.0582587690425,0.0164568866773012
2008_2018,40.759769,-74.0270087690425,0.0168996146318466
2008_2018,40.791019,-75.0895087690425,0.00721052973020163
2008_2018,40.791019,-75.0582587690425,0.00751441377565618
2008_2018,40.791019,-75.0270087690425,0.00781829782111072
2008_2018,40.791019,-74.9957587690425,0.0081217250474345
2008_2018,40.791019,-74.9645087690425,0.00842224318379814
2008_2018,40.791019,-74.9332587690425,0.00872276132016177
2008_2018,40.791019,-74.9020087690425,0.00902327945652541
2008_2018,40.791019,-74.8707587690425,0.00931445876012629
2008_2018,40.791019,-74.8395087690425,0.00954616703285356
2008_2018,40.791019,-74.8082587690425,0.00977787530558083
2008_2018,40.791019,-74.7770087690425,0.0100095835783081
2008_2018,40.791019,-74.7457587690425,0.0102567384820423
2008_2018,40.791019,-74.7145087690425,0.0106022597547696
2008_2018,40.791019,-74.6832587690425,0.0109477810274969
2008_2018,40.791019,-74.6520087690425,0.0112933023002241
2008_2018,40.791019,-74.6207587690425,0.0116023525832807
2008_2018,40.791019,-74.5895087690425,0.011679150356008
2008_2018,40.791019,-74.5582587690425,0.0117559481287353
2008_2018,40.791019,-74.5270087690425,0.0118327459014625
2008_2018,40.791019,-74.4957587690425,0.0119410748851994
2008_2018,40.791019,-74.4645087690425,0.0122501991579266
2008_2018,40.791019,-74.4332587690425,0.0125593234306539
2008_2018,40.791019,-74.4020087690425,0.0128684477033812
2008_2018,40.791019,-74.3707587690425,0.0131809947944641
2008_2018,40.791019,-74.3395087690425,0.0135153388853732
2008_2018,40.791019,-74.3082587690425,0.0138496829762823
2008_2018,40.791019,-74.2770087690425,0.0141840270671914
2008_2018,40.791019,-74.2457587690425,0.014502056169756
2008_2018,40.791019,-74.2145087690425,0.0147161890788469
2008_2018,40.791019,-74.1832587690425,0.0149303219879378
2008_2018,40.791019,-74.1520087690425,0.0151444548970287
2008_2018,40.791019,-74.1207587690425,0.0153770816767449
2008_2018,40.791019,-74.0895087690425,0.0157274800858358
2008_2018,40.791019,-74.0582587690425,0.0160778784949267
2008_2018,40.791019,-74.0270087690425,0.0164282769040177
2008_2018,40.822269,-75.0582587690425,0.00734120942575765
2008_2018,40.822269,-75.0270087690425,0.00760390028939401
2008_2018,40.822269,-74.9957587690425,0.00787577349516667
2008_2018,40.822269,-74.9645087690425,0.00820612117698485
2008_2018,40.822269,-74.9332587690425,0.00853646885880303
2008_2018,40.822269,-74.9020087690425,0.00886681654062121
2008_2018,40.822269,-74.8707587690425,0.00917953571098696
2008_2018,40.822269,-74.8395087690425,0.00937999398371424
2008_2018,40.822269,-74.8082587690425,0.00958045225644151
2008_2018,40.822269,-74.7770087690425,0.00978091052916879
2008_2018,40.822269,-74.7457587690425,0.00999565873355094
2008_2018,40.822269,-74.7145087690425,0.0103014072790055
2008_2018,40.822269,-74.6832587690425,0.01060715582446
2008_2018,40.822269,-74.6520087690425,0.0109129043699146
2008_2018,40.822269,-74.6207587690425,0.0111931705695429
2008_2018,40.822269,-74.5895087690425,0.0113111615240883
2008_2018,40.822269,-74.5582587690425,0.0114291524786338
2008_2018,40.822269,-74.5270087690425,0.0115471434331792
2008_2018,40.822269,-74.4957587690425,0.0116883759200446
2008_2018,40.822269,-74.4645087690425,0.0119776138291355
2008_2018,40.822269,-74.4332587690425,0.0122668517382264
2008_2018,40.822269,-74.4020087690425,0.0125560896473173
2008_2018,40.822269,-74.3707587690425,0.0128572328366789
2008_2018,40.822269,-74.3395087690425,0.0132341905639516
2008_2018,40.822269,-74.3082587690425,0.0136111482912244
2008_2018,40.822269,-74.2770087690425,0.0139881060184971
2008_2018,40.822269,-74.2457587690425,0.0143421941277637
2008_2018,40.822269,-74.2145087690425,0.0145506452186728
2008_2018,40.822269,-74.1832587690425,0.0147590963095819
2008_2018,40.822269,-74.1520087690425,0.014967547400491
2008_2018,40.822269,-74.1207587690425,0.0151827325852796
2008_2018,40.822269,-74.0895087690425,0.0154408014489159
2008_2018,40.822269,-74.0582587690425,0.0156988703125523
2008_2018,40.822269,-74.0270087690425,0.0159569391761887
2008_2018,40.822269,-73.9957587690425,0.0162156962666859
2008_2018,40.853519,-75.0582587690425,0.00716800507585912
2008_2018,40.853519,-75.0270087690425,0.00738950275767731
2008_2018,40.853519,-74.9957587690425,0.00762982194289883
2008_2018,40.853519,-74.9645087690425,0.00798999917017156
2008_2018,40.853519,-74.9332587690425,0.00835017639744428
2008_2018,40.853519,-74.9020087690425,0.00871035362471701
2008_2018,40.853519,-74.8707587690425,0.00904461266184764
2008_2018,40.853519,-74.8395087690425,0.00921382093457491
2008_2018,40.853519,-74.8082587690425,0.00938302920730219
2008_2018,40.853519,-74.7770087690425,0.00955223748002946
2008_2018,40.853519,-74.7457587690425,0.00973457898505957
2008_2018,40.853519,-74.7145087690425,0.0100005548032414
2008_2018,40.853519,-74.6832587690425,0.0102665306214232
2008_2018,40.853519,-74.6520087690425,0.010532506439605
2008_2018,40.853519,-74.6207587690425,0.010783988555805
2008_2018,40.853519,-74.5895087690425,0.0109431726921687
2008_2018,40.853519,-74.5582587690425,0.0111023568285323
2008_2018,40.853519,-74.5270087690425,0.011261540964896
2008_2018,40.853519,-74.4957587690425,0.0114356769548898
2008_2018,40.853519,-74.4645087690425,0.0117050285003444
2008_2018,40.853519,-74.4332587690425,0.0119743800457989
2008_2018,40.853519,-74.4020087690425,0.0122437315912534
2008_2018,40.853519,-74.3707587690425,0.0125334708788937
2008_2018,40.853519,-74.3395087690425,0.0129530422425301
2008_2018,40.853519,-74.3082587690425,0.0133726136061664
2008_2018,40.853519,-74.2770087690425,0.0137921849698028
2008_2018,40.853519,-74.2457587690425,0.0141823320857715
2008_2018,40.853519,-74.2145087690425,0.0143851013584987
2008_2018,40.853519,-74.1832587690425,0.014587870631226
2008_2018,40.853519,-74.1520087690425,0.0147906399039533
2008_2018,40.853519,-74.1207587690425,0.0149883834938142
2008_2018,40.853519,-74.0895087690425,0.015154122811996
2008_2018,40.853519,-74.0582587690425,0.0153198621301779
2008_2018,40.853519,-74.0270087690425,0.0154856014483597
2008_2018,40.853519,-73.9957587690425,0.0156653310359509
2008_2018,40.853519,-73.9645087690425,0.0159341526723145
2008_2018,40.884769,-75.0582587690425,0.00702370175967956
2008_2018,40.884769,-75.0270087690425,0.00720755862331592
2008_2018,40.884769,-74.9957587690425,0.00741583835786269
2008_2018,40.884769,-74.9645087690425,0.00777964644877178
2008_2018,40.884769,-74.9332587690425,0.00814345453968087
2008_2018,40.884769,-74.9020087690425,0.00850726263058997
2008_2018,40.884769,-74.8707587690425,0.00884264834820401
2008_2018,40.884769,-74.8395087690425,0.00899703630274947
2008_2018,40.884769,-74.8082587690425,0.00915142425729492
2008_2018,40.884769,-74.7770087690425,0.00930581221184037
2008_2018,40.884769,-74.7457587690425,0.00947097138776646
2008_2018,40.884769,-74.7145087690425,0.00970472325140283
2008_2018,40.884769,-74.6832587690425,0.00993847511503919
2008_2018,40.884769,-74.6520087690425,0.0101722269786756
2008_2018,40.884769,-74.6207587690425,0.0103994002396707
2008_2018,40.884769,-74.5895087690425,0.010584680012398
2008_2018,40.884769,-74.5582587690425,0.0107699597851252
2008_2018,40.884769,-74.5270087690425,0.0109552395578525
2008_2018,40.884769,-74.4957587690425,0.0111504961123382
2008_2018,40.884769,-74.4645087690425,0.0114092862487019
2008_2018,40.884769,-74.4332587690425,0.0116680763850655
2008_2018,40.884769,-74.4020087690425,0.0119268665214291
2008_2018,40.884769,-74.3707587690425,0.0122108506616045
2008_2018,40.884769,-74.3395087690425,0.0126552738434227
2008_2018,40.884769,-74.3082587690425,0.0130996970252409
2008_2018,40.884769,-74.2770087690425,0.0135441202070591
2008_2018,40.884769,-74.2457587690425,0.0139550956658453
2008_2018,40.884769,-74.2145087690425,0.0141530712112998
2008_2018,40.884769,-74.1832587690425,0.0143510467567544
2008_2018,40.884769,-74.1520087690425,0.0145490223022089
2008_2018,40.884769,-74.1207587690425,0.014735274696646
2008_2018,40.884769,-74.0895087690425,0.0148468723784641
2008_2018,40.884769,-74.0582587690425,0.0149584700602823
2008_2018,40.884769,-74.0270087690425,0.0150700677421005
2008_2018,40.884769,-73.9957587690425,0.0152049802076951
2008_2018,40.884769,-73.9645087690425,0.0154883645713315
2008_2018,40.916019,-75.0582587690425,0.00694294876649285
2008_2018,40.916019,-75.0270087690425,0.00709697608467467
2008_2018,40.916019,-74.9957587690425,0.00727214895893609
2008_2018,40.916019,-74.9645087690425,0.00758197977711791
2008_2018,40.916019,-74.9332587690425,0.00789181059529973
2008_2018,40.916019,-74.9020087690425,0.00820164141348155
2008_2018,40.916019,-74.8707587690425,0.0084932673693114
2008_2018,40.916019,-74.8395087690425,0.00866896214203867
2008_2018,40.916019,-74.8082587690425,0.00884465691476594
2008_2018,40.916019,-74.7770087690425,0.00902035168749321
2008_2018,40.916019,-74.7457587690425,0.00920180531774226
2008_2018,40.916019,-74.7145087690425,0.00941993218137862
2008_2018,40.916019,-74.6832587690425,0.00963805904501499
2008_2018,40.916019,-74.6520087690425,0.00985618590865135
2008_2018,40.916019,-74.6207587690425,0.0100688908689985
2008_2018,40.916019,-74.5895087690425,0.0102470683689985
2008_2018,40.916019,-74.5582587690425,0.0104252458689985
2008_2018,40.916019,-74.5270087690425,0.0106034233689985
2008_2018,40.916019,-74.4957587690425,0.0107938910494611
2008_2018,40.916019,-74.4645087690425,0.0110626243676429
2008_2018,40.916019,-74.4332587690425,0.0113313576858247
2008_2018,40.916019,-74.4020087690425,0.0116000910040065
2008_2018,40.916019,-74.3707587690425,0.0118907410111693
2008_2018,40.916019,-74.3395087690425,0.012320959647533
2008_2018,40.916019,-74.3082587690425,0.0127511782838966
2008_2018,40.916019,-74.2770087690425,0.0131813969202602
2008_2018,40.916019,-74.2457587690425,0.0135797100993946
2008_2018,40.916019,-74.2145087690425,0.0137748447357583
2008_2018,40.916019,-74.1832587690425,0.0139699793721219
2008_2018,40.916019,-74.1520087690425,0.0141651140084855
2008_2018,40.916019,-74.1207587690425,0.0143529595080145
2008_2018,40.916019,-74.0895087690425,0.0144943867352872
2008_2018,40.916019,-74.0582587690425,0.0146358139625599
2008_2018,40.916019,-74.0270087690425,0.0147772411898327
2008_2018,40.916019,-73.9957587690425,0.0149425615505579
2008_2018,40.916019,-73.9645087690425,0.0152600368232851
2008_2018,40.916019,-73.9332587690425,0.0155775120960124
2008_2018,40.947269,-75.0895087690425,0.00673799800057887
2008_2018,40.947269,-75.0582587690425,0.00686219577330614
2008_2018,40.947269,-75.0270087690425,0.00698639354603341
2008_2018,40.947269,-74.9957587690425,0.00712845956000949
2008_2018,40.947269,-74.9645087690425,0.00738431310546404
2008_2018,40.947269,-74.9332587690425,0.00764016665091858
2008_2018,40.947269,-74.9020087690425,0.00789602019637313
2008_2018,40.947269,-74.8707587690425,0.00814388639041879
2008_2018,40.947269,-74.8395087690425,0.00834088798132788
2008_2018,40.947269,-74.8082587690425,0.00853788957223697
2008_2018,40.947269,-74.7770087690425,0.00873489116314606
2008_2018,40.947269,-74.7457587690425,0.00893263924771805
2008_2018,40.947269,-74.7145087690425,0.00913514111135441
2008_2018,40.947269,-74.6832587690425,0.00933764297499078
2008_2018,40.947269,-74.6520087690425,0.00954014483862714
2008_2018,40.947269,-74.6207587690425,0.00973838149832637
2008_2018,40.947269,-74.5895087690425,0.00990945672559909
2008_2018,40.947269,-74.5582587690425,0.0100805319528718
2008_2018,40.947269,-74.5270087690425,0.0102516071801445
2008_2018,40.947269,-74.4957587690425,0.0104372859865839
2008_2018,40.947269,-74.4645087690425,0.0107159624865839
2008_2018,40.947269,-74.4332587690425,0.0109946389865839
2008_2018,40.947269,-74.4020087690425,0.0112733154865839
2008_2018,40.947269,-74.3707587690425,0.0115706313607341
2008_2018,40.947269,-74.3395087690425,0.0119866454516432
2008_2018,40.947269,-74.3082587690425,0.0124026595425523
2008_2018,40.947269,-74.2770087690425,0.0128186736334614
2008_2018,40.947269,-74.2457587690425,0.0132043245329439
2008_2018,40.947269,-74.2145087690425,0.0133966182602167
2008_2018,40.947269,-74.1832587690425,0.0135889119874894
2008_2018,40.947269,-74.1520087690425,0.0137812057147621
2008_2018,40.947269,-74.1207587690425,0.013970644319383
2008_2018,40.947269,-74.0895087690425,0.0141419010921103
2008_2018,40.947269,-74.0582587690425,0.0143131578648376
2008_2018,40.947269,-74.0270087690425,0.0144844146375648
2008_2018,40.947269,-73.9957587690425,0.0146801428934206
2008_2018,40.947269,-73.9645087690425,0.0150317090752388
2008_2018,40.947269,-73.9332587690425,0.015383275257057
2008_2018,40.978519,-75.1207587690425,0.00659270632557397
2008_2018,40.978519,-75.0895087690425,0.0066870745528467
2008_2018,40.978519,-75.0582587690425,0.00678144278011943
2008_2018,40.978519,-75.0270087690425,0.00687581100739216
2008_2018,40.978519,-74.9957587690425,0.00698477016108289
2008_2018,40.978519,-74.9645087690425,0.00718664643381017
2008_2018,40.978519,-74.9332587690425,0.00738852270653744
2008_2018,40.978519,-74.9020087690425,0.00759039897926472
2008_2018,40.978519,-74.8707587690425,0.00779450541152618
2008_2018,40.978519,-74.8395087690425,0.00801281382061709
2008_2018,40.978519,-74.8082587690425,0.008231122229708
2008_2018,40.978519,-74.7770087690425,0.0084494306387989
2008_2018,40.978519,-74.7457587690425,0.00866347317769384
2008_2018,40.978519,-74.7145087690425,0.00885035004133021
2008_2018,40.978519,-74.6832587690425,0.00903722690496657
2008_2018,40.978519,-74.6520087690425,0.00922410376860294
2008_2018,40.978519,-74.6207587690425,0.00940787212765421
2008_2018,40.978519,-74.5895087690425,0.00957184508219966
2008_2018,40.978519,-74.5582587690425,0.00973581803674511
2008_2018,40.978519,-74.5270087690425,0.00989979099129057
2008_2018,40.978519,-74.4957587690425,0.0100806809237068
2008_2018,40.978519,-74.4645087690425,0.0103693006055249
2008_2018,40.978519,-74.4332587690425,0.0106579202873431
2008_2018,40.978519,-74.4020087690425,0.0109465399691613
2008_2018,40.978519,-74.3707587690425,0.0112505217102989
2008_2018,40.978519,-74.3395087690425,0.0116523312557534
2008_2018,40.978519,-74.3082587690425,0.0120541408012079
2008_2018,40.978519,-74.2770087690425,0.0124559503466625
2008_2018,40.978519,-74.2457587690425,0.0128289389664933
2008_2018,40.978519,-74.2145087690425,0.0130183917846751
2008_2018,40.978519,-74.1832587690425,0.0132078446028569
2008_2018,40.978519,-74.1520087690425,0.0133972974210387
2008_2018,40.978519,-74.1207587690425,0.0135883291307515
2008_2018,40.978519,-74.0895087690425,0.0137894154489334
2008_2018,40.978519,-74.0582587690425,0.0139905017671152
2008_2018,40.978519,-74.0270087690425,0.014191588085297
2008_2018,40.978519,-73.9957587690425,0.0144177242362833
2008_2018,40.978519,-73.9645087690425,0.0148033813271924
2008_2018,40.978519,-73.9332587690425,0.0151890384181015
2008_2018,41.009769,-75.0895087690425,0.00654775757961854
2008_2018,41.009769,-75.0582587690425,0.00662517357961854
2008_2018,41.009769,-75.0270087690425,0.00670258957961854
2008_2018,41.009769,-74.9957587690425,0.00679240397161888
2008_2018,41.009769,-74.9645087690425,0.00696117310798251
2008_2018,41.009769,-74.9332587690425,0.00712994224434615
2008_2018,41.009769,-74.9020087690425,0.00729871138070978
2008_2018,41.009769,-74.8707587690425,0.00747607119052621
2008_2018,41.009769,-74.8395087690425,0.00770813764507166
2008_2018,41.009769,-74.8082587690425,0.00794020409961712
2008_2018,41.009769,-74.7770087690425,0.00817227055416257
2008_2018,41.009769,-74.7457587690425,0.00839746939779349
2008_2018,41.009769,-74.7145087690425,0.0085789343068844
2008_2018,41.009769,-74.6832587690425,0.0087603992159753
2008_2018,41.009769,-74.6520087690425,0.00894186412506621
2008_2018,41.009769,-74.6207587690425,0.00912089510429601
2008_2018,41.009769,-74.5895087690425,0.00928442646793238
2008_2018,41.009769,-74.5582587690425,0.00944795783156874
2008_2018,41.009769,-74.5270087690425,0.0096114891952051
2008_2018,41.009769,-74.4957587690425,0.00979244296806108
2008_2018,41.009769,-74.4645087690425,0.0100843451498793
2008_2018,41.009769,-74.4332587690425,0.0103762473316974
2008_2018,41.009769,-74.4020087690425,0.0106681495135156
2008_2018,41.009769,-74.3707587690425,0.0109727390956074
2008_2018,41.009769,-74.3395087690425,0.0113581238683347
2008_2018,41.009769,-74.3082587690425,0.011743508641062
2008_2018,41.009769,-74.2770087690425,0.0121288934137893
2008_2018,41.009769,-74.2457587690425,0.0124885061661582
2008_2018,41.009769,-74.2145087690425,0.01268399898434
2008_2018,41.009769,-74.1832587690425,0.0128794918025218
2008_2018,41.009769,-74.1520087690425,0.0130749846207036
2008_2018,41.009769,-74.1207587690425,0.0132743810493515
2008_2018,41.009769,-74.0895087690425,0.0134986362311697
2008_2018,41.009769,-74.0582587690425,0.0137228914129879
2008_2018,41.009769,-74.0270087690425,0.0139471465948061
2008_2018,41.009769,-73.9957587690425,0.0141935948211299
2008_2018,41.009769,-73.9645087690425,0.0145813715484026
2008_2018,41.009769,-73.9332587690425,0.0149691482756753
2008_2018,41.041019,-74.9957587690425,0.00649300265701058
2008_2018,41.041019,-74.9645087690425,0.00667455588428331
2008_2018,41.041019,-74.9332587690425,0.00685610911155604
2008_2018,41.041019,-74.9020087690425,0.00703766233882876
2008_2018,41.041019,-74.8707587690425,0.00722568562407553
2008_2018,41.041019,-74.8395087690425,0.00745491116953007
2008_2018,41.041019,-74.8082587690425,0.00768413671498462
2008_2018,41.041019,-74.7770087690425,0.00791336226043916
2008_2018,41.041019,-74.7457587690425,0.00813841916013395
2008_2018,41.041019,-74.7145087690425,0.00833692952377031
2008_2018,41.041019,-74.6832587690425,0.00853543988740667
2008_2018,41.041019,-74.6520087690425,0.00873395025104303
2008_2018,41.041019,-74.6207587690425,0.00892964111836761
2008_2018,41.041019,-74.5895087690425,0.00910737702745851
2008_2018,41.041019,-74.5582587690425,0.00928511293654942
2008_2018,41.041019,-74.5270087690425,0.00946284884564033
2008_2018,41.041019,-74.4957587690425,0.00965453706589471
2008_2018,41.041019,-74.4645087690425,0.00993507561134926
2008_2018,41.041019,-74.4332587690425,0.0102156141568038
2008_2018,41.041019,-74.4020087690425,0.0104961527022584
2008_2018,41.041019,-74.3707587690425,0.0107880291654092
2008_2018,41.041019,-74.3395087690425,0.0111521071199546
2008_2018,41.041019,-74.3082587690425,0.0115161850745001
2008_2018,41.041019,-74.2770087690425,0.0118802630290455
2008_2018,41.041019,-74.2457587690425,0.0122249308096689
2008_2018,41.041019,-74.2145087690425,0.0124459918096689
2008_2018,41.041019,-74.1832587690425,0.0126670528096689
2008_2018,41.041019,-74.1520087690425,0.0128881138096689
2008_2018,41.041019,-74.1207587690425,0.0131107650214309
2008_2018,41.041019,-74.0895087690425,0.0133435429305218
2008_2018,41.041019,-74.0582587690425,0.0135763208396127
2008_2018,41.041019,-74.0270087690425,0.0138090987487036
2008_2018,41.072269,-74.9957587690425,0.00619360134240229
2008_2018,41.072269,-74.9645087690425,0.0063879386605841
2008_2018,41.072269,-74.9332587690425,0.00658227597876592
2008_2018,41.072269,-74.9020087690425,0.00677661329694774
2008_2018,41.072269,-74.8707587690425,0.00697530005762484
2008_2018,41.072269,-74.8395087690425,0.00720168469398848
2008_2018,41.072269,-74.8082587690425,0.00742806933035212
2008_2018,41.072269,-74.7770087690425,0.00765445396671575
2008_2018,41.072269,-74.7457587690425,0.0078793689224744
2008_2018,41.072269,-74.7145087690425,0.00809492474065622
2008_2018,41.072269,-74.6832587690425,0.00831048055883804
2008_2018,41.072269,-74.6520087690425,0.00852603637701985
2008_2018,41.072269,-74.6207587690425,0.0087383871324392
2008_2018,41.072269,-74.5895087690425,0.00893032758698465
2008_2018,41.072269,-74.5582587690425,0.00912226804153011
2008_2018,41.072269,-74.5270087690425,0.00931420849607556
2008_2018,41.072269,-74.4957587690425,0.00951663116372835
2008_2018,41.072269,-74.4645087690425,0.00978580607281926
2008_2018,41.072269,-74.4332587690425,0.0100549809819102
2008_2018,41.072269,-74.4020087690425,0.0103241558910011
2008_2018,41.072269,-74.3707587690425,0.0106033192352109
2008_2018,41.072269,-74.3395087690425,0.0109460903715745
2008_2018,41.072269,-74.3082587690425,0.0112888615079381
2008_2018,41.072269,-74.2770087690425,0.0116316326443018
2008_2018,41.072269,-74.2457587690425,0.0119613554531795
2008_2018,41.072269,-74.2145087690425,0.0122079846349977
2008_2018,41.072269,-74.1832587690425,0.0124546138168159
2008_2018,41.072269,-74.1520087690425,0.0127012429986341
2008_2018,41.072269,-74.1207587690425,0.0129471489935102
2008_2018,41.072269,-74.0895087690425,0.0131884496298738
2008_2018,41.103519,-74.9645087690425,0.0061013214368849
2008_2018,41.103519,-74.9332587690425,0.00630844284597581
2008_2018,41.103519,-74.9020087690425,0.00651556425506672
2008_2018,41.103519,-74.8707587690425,0.00672491449117416
2008_2018,41.103519,-74.8395087690425,0.00694845821844689
2008_2018,41.103519,-74.8082587690425,0.00717200194571962
2008_2018,41.103519,-74.7770087690425,0.00739554567299235
2008_2018,41.103519,-74.7457587690425,0.00762031868481486
2008_2018,41.103519,-74.7145087690425,0.00785291995754213
2008_2018,41.103519,-74.6832587690425,0.0080855212302694
2008_2018,41.103519,-74.6520087690425,0.00831812250299668
2008_2018,41.103519,-74.6207587690425,0.00854713314651079
2008_2018,41.103519,-74.5895087690425,0.00875327814651079
2008_2018,41.103519,-74.5582587690425,0.00895942314651079
2008_2018,41.103519,-74.5270087690425,0.00916556814651079
2008_2018,41.103519,-74.4957587690425,0.00937872526156198
2008_2018,41.103519,-74.4645087690425,0.00963653653428925
2008_2018,41.103519,-74.4332587690425,0.00989434780701653
2008_2018,41.103519,-74.4020087690425,0.0101521590797438
2008_2018,41.103519,-74.3707587690425,0.0104186093050126
2008_2018,41.103519,-74.3395087690425,0.0107400736231944
2008_2018,41.103519,-74.3082587690425,0.0110615379413762
2008_2018,41.103519,-74.2770087690425,0.011383002259558
2008_2018,41.103519,-74.2457587690425,0.0116977800966902
2008_2018,41.103519,-74.2145087690425,0.0119699774603266
2008_2018,41.103519,-74.1832587690425,0.012242174823963
2008_2018,41.103519,-74.1520087690425,0.0125143721875993
2008_2018,41.134769,-74.9020087690425,0.00627961322182222
2008_2018,41.134769,-74.8707587690425,0.00648840857133493
2008_2018,41.134769,-74.8395087690425,0.00671976848042584
2008_2018,41.134769,-74.8082587690425,0.00695112838951674
